word,cluster_id
conceded,268
encloses,906
chooses,755
apt,243
home,675
manifesto,278
profiles,931
riddles,344
pope,826
traipsing,169
exchanged,987
intercepted,429
reject,56
pleas,216
snatched,18
loveless,882
demeanour,595
springtime,473
african,968
browbeat,534
stacked,559
baptism,619
diverted,429
backgrounds,591
carouse,224
classmate,786
assuredness,308
headstrong,528
carpets,570
regulate,504
rats'-has,654
maps,928
delicacies,991
precision,589
bloating,180
affronted,726
shore,442
fatherhood,286
toughies,620
culturists,496
marker,993
tom,334
operation,239
undercarriages,616
smokestack,499
misled,864
discounted,884
waive,109
repeats,698
functioned,775
lodged,469
allow,905
upset,231
effects,31
hazarded,267
curved,976
discussions,31
straw,113
strode,987
relate,504
pondered,559
parting,442
unfolded,9
desolate,682
allied,0
souls,882
criminal,628
clinics,110
satisfies,709
bunkroom,950
saliva,505
aglow,574
furthest,89
forearm,966
sadness,49
compasses,649
bathhouse,950
disengage,161
procurement,676
fished,303
dumps,801
progressive,589
ﬁngertips,41
ﬂirting,219
paperwork,800
tracksuits,163
endanger,250
femur,597
emanates,324
radiates,349
pronounce,133
those,632
correction,429
pat,859
visor,419
numbness,446
sealed,976
jolt,832
none,501
phasing,199
dishes,230
flabbergasted,448
joking,96
moralistic,168
shrew,620
emotion,330
elect,683
kick,440
flute,574
diego,782
hostility,330
investors,290
headmistress,342
awarded,312
wasted,165
squeamish,135
daily,367
recitation,587
tilted,533
prowls,75
reinstate,392
protectors,972
suckle,119
bathrobe,414
saddlebag,213
tortured,936
musicians,475
compare,871
sick,682
snuff,119
bypass,901
hurrying,277
fingers,868
misspoken,528
hawai'ian,790
depleted,829
dependants,913
sightseeing,614
knowledge,321
bumping,908
uses,345
snacks,546
frocks,465
biceps,653
dozen,572
bullies,379
worldly,450
ankle,966
tends,504
shine,374
proclaim,685
stable,901
kevlar,432
life,226
basket,772
handiwork,609
bodies,230
lifeline,613
gauzy,129
lordships,999
nameplate,350
movement,223
plagiarism,917
skunked,553
oblique,670
pattern,239
consolidate,20
bombard,822
aristocrats,844
teased,18
jounce,444
usurped,970
idolize,328
photography,591
vehemence,547
pressured,548
stopped-,434
cockpit,603
scum,982
squawking,635
tonic,415
questioned,217
permits,914
expression,330
getou,669
accused,469
utopia,226
charms,117
reenrolled,383
desirability,600
conceding,939
flowers,915
texting,943
plummet,244
belongings,653
privileges,59
considers,504
compromises,91
anxious,333
reloaded,320
irene,334
allowing,504
spun,18
grindstone,292
flying,239
vibrant,629
charisma,595
corresponded,278
paunchy,166
dipping,533
patrolled,513
motherland,807
precious,629
unload,799
minimum,398
ambushed,314
scrubs,705
ﬁnishes,41
shortness,319
lattices,732
birthed,174
rejects,124
earring,465
spite,793
changed,965
slutmaster,540
knitting,458
grizzled,160
indignant,726
labeled,296
blubbered,730
materialistic,168
violated,936
readings,557
get,369
negligence,628
removed,40
handle,832
prosperous,442
dampening,270
statuettes,570
israeli,968
appear,214
desirable,518
athletic,282
ears,632
dowry,881
emperor,17
perceived,829
squeaky,667
riots,178
eliminated,19
heaving,460
sorted,965
ﬁts,72
while,339
flanking,673
tucks,728
curfew,381
gourmet,304
tank,603
dish,846
frisked,263
unpacks,799
rewarding,263
depleting,413
twice,343
pie,694
mailing,71
reflect,965
summer,473
churns,120
requirements,31
barbers,461
deaated,159
irritability,539
suﬀer,25
cellmate,177
assertions,732
unsympathetically,560
solutions,190
efficient,372
excuse,117
requiring,504
ingratiated,726
vetoed,388
robberies,754
rubs,775
marvels,972
prevailed,143
native,271
savour,67
whiskers,759
sanctioning,382
recuperated,913
twig,64
buffed,66
coffeehouses,248
sara,334
superstitious,496
suppress,56
hover,472
babble,289
fantastic,694
treading,199
macaroons,471
tenant,901
toying,376
aging,214
rondeau,100
unswerving,92
pastime,999
thrills,272
eyesore,534
lacking,501
arias,967
family,462
discontinues,285
soloed,727
warlords,749
coated,520
completes,755
updates,865
twelve,356
threatens,9
preadolescence,285
dole,109
fantasize,614
discussed,204
eluded,139
underwater,937
established,747
flap,533
rounder,483
twins,177
repayment,904
eligible,542
timoteo,365
outspoken,1
volunteers,459
refute,250
tao,17
renewed,96
swagger,620
jettison,64
distaste,366
completing,312
direct,589
succumb,885
tell,211
hour,341
pared,742
sustaining,829
hadjust,338
debouched,134
memory,223
armory,603
ambush,271
ribald,109
scrutinised,225
bedroom,397
professional-,293
shamed,726
monkey,694
luckis,611
declaiming,164
disjointed,879
startled,165
rehabilitate,814
sunlight,557
inches,341
protruding,548
march,473
berating,722
calls,255
requisition,658
pins,228
aﬀair,25
heyday,444
dapper,562
murmurs,607
ailments,188
interpret,871
corrected,429
neighbor,214
shrieked,201
compartment,603
simmering,723
recast,320
cruised,579
demolish,136
samples,403
influenza,823
massiveness,450
pearls,96
tsk,147
academy,278
unpopularity,451
maturing,202
susceptible,56
halts,703
oﬀered,25
chills,337
select,240
value,594
ruling,548
shooing,610
ladder,981
wilted,982
source,878
stranger,14
summon,998
coils,162
educate,257
brutalize,151
butted,721
outdo,89
insert,795
merging,793
socialists,65
vanguard,368
buff,287
brains,757
propel,741
narrowed,976
cautioning,382
articulate,122
drumming,456
neatens,28
diagnose,494
yards,572
pace,782
bedside,981
entertained,808
trumpet,977
qualifies,709
inched,36
sniﬀed,25
cleaver,953
recognised,9
neighborhoods,928
appointed,929
inked,66
wants,839
endeavors,393
locate,271
boil,369
recluse,100
junk,45
inebriation,402
whining,641
rock,694
badmouth,540
dad-,654
weighted,372
lies,993
wrings,16
rebuke,468
horriﬁed,756
wound,156
talismans,631
flustered,116
attired,601
harden,859
disobeying,52
gravesite,599
scrubbing,90
programming,655
shiva,238
requests,488
integrity,3
sharing,262
recliner,950
crash,694
tips,533
departed,787
blindfolds,274
rejoining,131
extravagance,547
accolade,118
debate,655
advised,388
reincarnations,354
queasy,384
outcast,519
scenes,255
foundations,140
amazing,336
jim,334
offices,697
brooding,144
champagne,456
discovery,368
squeezes,2
simone,782
twenties,420
crept,36
cadet,683
irritable,539
trysts,63
am-,895
mold,442
waived,779
apologize-,273
aunt,315
dismissal,59
diligence,567
commanded,79
tripod,22
entertainment,203
congregated,383
speech,38
holsters,24
gallons,548
swanning,611
presumed,9
turbaned,802
examines,206
calamities,754
metrocard,797
proposal,278
wide,420
plows,963
jutted,763
reference,222
take,211
harness,835
masturbated,421
portions,31
unfurled,171
curtain,981
garbage,208
opens,113
winding,793
leaves,652
shackled,258
intimidated,9
feuding,573
sleeplessness,446
restrain,469
homosexuality,893
knowledgeable,764
strangeness,679
know-,218
selﬁsh,756
nettled,670
throats,607
officials,867
bunched,763
springing,199
cynic,714
dialing,561
mom,158
trickster,480
extortionists,842
profuse,319
addressing,339
doled,722
overjoyed,946
slaughtered,470
chewed,117
washer,978
rolls,832
unarmored,383
something,557
cell,243
refashioned,686
sharpness,725
prying,435
preference,239
olives,362
mark,555
captured,352
endowing,743
idling,908
moan,412
tunnel,115
contacting,706
perspiring,46
problem,521
pigs,442
voice-,132
blowing,117
solitude,226
pricks,353
northerner,15
feathered,763
demure,595
whore-,132
wave,832
alleys,671
sailing,282
lavender,557
snobbish,614
cooing,641
stall,786
settings,113
caved,179
perfected,447
independence,807
breezing,64
irish,968
indifference,330
eyetooth,534
malevolent,643
astonishment,165
closets,61
thanked,559
portion,300
headache,522
pragmatic,840
blurry,46
invades,771
thrived,447
butchered,470
providing,510
colonel,358
desks,419
scratching,698
karaoke,716
bullying,239
conscience,321
not-,654
scalp,808
umbrella,981
prohibited,388
relives,702
trotted,581
assistance-,454
mauling,535
harmed,96
medications,505
disassociating,317
pump,832
slurping,770
refasten,828
congratulated,537
utters,2
mastered,403
embraces,272
zazhong,88
netizen,377
matchmake,292
tingzijian,88
taking,262
hurl,328
unloading,799
clever,629
outlive,138
sir,60
hiring,510
unsympathetic,560
sustain,829
uneasiness,446
dissatisfied,1
relearn,724
adoption,103
talkativeness,405
product,372
zaps,64
faithfulness,308
teapot,674
debtor,904
sot,338
attacks,214
recommends,339
advertising,676
panties,422
lightness,450
witches,445
retired,259
requested,388
relay,282
specify,240
gusted,581
employers-,410
dotes,316
programs,655
blessed,743
highness,736
lays,548
tai,17
ends,930
slimmer,455
abalone,309
restrained,735
houseboy,177
television,307
sampling,20
advocated,469
cataloged,495
gingerroot,28
grilles,419
moribund,202
offended,333
loves,839
concession,239
predictable,287
income,738
nightingale,574
birthright,882
incident,596
sandbagged,386
antics,217
quibble,444
sparkle,158
nuts,673
bitches,439
relented,263
bluff,621
marshmallow,304
undertone,993
cash,626
filled,839
quickness,725
disposes,152
mouths,287
shots,371
hierarchy,495
employing,829
expanse,958
accord,793
inspiration-,498
nurses,459
kneads,636
straining,460
barracks,438
grains,442
ascended,303
palpitations,188
ﬁesh,227
prototype,37
shanghai,809
改头换面,586
sunned,346
invert,670
ship,238
smartphone,456
aaron,128
forge,271
consults,486
dismount,773
taint,540
two-,356
cardigan,611
housemate,875
codirectors,526
shush,556
pare,105
rationalized,68
tend,504
doctrines,31
royalties,552
martini,859
flavor,124
embassy,807
fevers,337
became,96
vibrate,832
misinterprets,318
parroted,872
sundae,249
car,472
second-,387
controversial,1
encouragements,344
robbery,628
silhouette,533
gran,158
untempted,828
label,203
awkward,336
dumbstruck,578
put,211
maids,683
required,542
jonah,76
world,238
parched,433
balmy,197
collectors,124
decorate,835
ferreted,401
opposed,388
lifestyles,972
arriving,30
tolstoy,8
"heart""-but",525
cradled,393
dispute,521
traveler,123
system,20
offers,290
revolted,470
scorns,850
agonizes,852
anxiousness,446
bottomless,662
brainwashed,853
digits,192
oxfords,110
panders,47
else-,654
struck,936
proceeds,59
sixteen,356
steering,481
extolled,139
information,552
"arm-""was",69
believers,663
gossiping,141
holes,632
assaulted,268
silk,574
efficiency,398
dwellings,678
spreads,757
drowsed,912
wives,829
ax,45
furniture,650
solace,49
mocking,533
much,629
protection,226
unskilled,254
pastries,362
priorities,993
lightened,450
kindest,308
sock,303
solving,871
pretends,295
offspring,462
occupation,0
sheer,629
bottled,653
improv,355
peel,271
inspires,295
young,555
swiss,53
actress,710
eavesdrops,380
nibbling,119
barricade,381
skull,772
border,807
sniﬀ,25
lain,109
trailed,217
good,336
ﬁring,227
contemplative,583
renditions,933
yanking,612
considerations,31
pass,772
dipped,533
hymen,550
cardamom,991
girls,883
punctuated,648
website,931
tranquil,254
compositions,591
soloes,99
prude,778
vivacity,249
bravado,595
home-,675
testament,206
outlay,89
rent,59
savouring,852
jacked,956
liaised,853
traitors,439
report,278
"tea-""moving",577
reaped,990
excoriated,643
reposition,814
introduces,901
swaddled,258
fourteen,356
confusion,522
cultivate,492
lawyers,459
quavered,247
whereis,345
peanuts,124
riding,472
upsetting,545
malady,540
metal,230
fingerprints,107
counted,156
stamina,122
difficulty,398
drooling,746
charitable,368
did-,102
caps,294
bailing,584
elated,946
broker,124
handkerchiefs,705
killing,262
wailing,491
prosper,232
peoples,678
affection,330
duty,321
foxes,442
chasing,688
exulted,730
bouts,404
hawk,415
nana,415
eccentricity,97
shouldn't-,719
rekindled,617
sneaked,401
blink,211
organizing,20
fluency,398
puckered,534
humped,363
stuffing,688
overturn,436
lively,36
converts,835
bites,846
sadism,168
curter,16
warring,239
attendants,736
surveilling,169
raising,793
preached,829
stateroom,950
"liked-""looking",396
artery,819
insurance,676
falling,277
tee,128
straight,420
balllike,763
unkempt,802
radianced,566
commonalities,326
cohabiting,326
affairs,847
enumerate,209
screwy,944
tipping,832
testimony,38
experience,122
degradations,638
rounded,901
phones,230
towed,603
urinates,543
concerning,504
lian,668
sown,120
scattering,557
hygienic,614
hell,186
"it-""penetrating",577
mists,959
abide,761
christmas,473
triggered,268
roasted,976
calculating,957
return-,594
epic,449
essential,110
objected,504
chi,17
transcribing,700
intrigued,165
full,653
hunger,216
dying,14
compiled,7
animosity,325
contact,222
teachee,483
import,603
drinker,13
swap,488
walk-,218
commentary,84
relied,217
soft,958
staged,40
prevent,905
preoccupies,583
perused,159
bark,297
bookkeeper,80
arose,214
lunch,546
bureaucrat,565
unchanged,9
warlord,736
clarify,339
propelled,393
meant-,654
teammates,231
stead,648
locks,230
reforms,65
vacationing,579
feel-,218
lined,559
staying,460
hadn,517
boudoirs,100
chignon,843
counsel-,306
wang,17
isolated,812
interruption,14
evaluated,544
terrified,165
exalted,118
everyone,782
reeking,746
straightforward,520
apologizes,771
politeness,405
fields,835
say,211
blisters,818
rumors,921
nakedness,450
stranded,314
leaning,559
ordinary,4
swing,832
exhausts,162
cornered,793
advancing,901
shadows,230
interrupted,824
licking,119
grasped,816
territories,666
ancestry,931
garb,267
recipe,442
flicking,393
begrudge,623
verses,38
monologues,923
bedcover,674
step,952
lured,793
jasmine,76
saying,793
benjamin,859
venting,943
grate,22
berths,251
obese,888
rules,757
gun,440
motioned,816
submits,19
whatnot,186
furled,723
combination,481
skilled,4
grounded,501
docile,764
enunciate,855
monument,170
sparse,403
jiggled,121
violence,628
h're,877
bribing,706
fishermen,57
neighborhood-,498
mix,403
crumbling,14
relegate,392
helmet,472
marveled,946
mad,165
socket,901
sweeping,793
uterus,818
layman,480
filial,820
herbs,993
backwardness,97
contributes,26
gulp,297
signed,501
facing,460
cannon,555
ﬁlled,227
right,420
inkstone,292
sleeves,406
inching,244
posed,30
critic,848
fog,557
limp,48
cordial,346
self,998
meets,544
retinue,342
another,220
feinted,252
untrained,383
standard,239
shout,612
cutting,442
bulging,832
toddling,641
sits,672
topple,346
clerk,358
marcelle,562
exerciser,927
couriered,853
childnesses,411
diary,881
written,40
wrestled,282
transcripts,516
auency,582
eating,262
mystifying,21
vouch,224
paces,559
mobilized,314
weaker,6
alter,548
displayed,965
eduction,402
prattling,164
selecting,257
improvising,355
interviewed,954
rediscover,996
mist,743
tracking,835
cowered,476
favors,303
obstinate,493
slice,901
lying,165
were-,102
tiny,128
clod,64
says,824
readers-,865
actor,710
liberty,415
hypocrisy,917
rat,694
comatose,662
divorcing,715
berth,243
regulations,878
brieﬁng,756
cone,859
encourages,510
boning,64
tresses,843
struggling,220
ater,105
partnerships,103
tasseled,843
renounces,771
habitué,224
symbolizes,487
libido,651
house,238
swaggering,595
fretted,125
matron,80
patio,279
smoking,557
shimmying,908
extricating,229
aussie,876
ins,393
o代ce,147
defection,584
viceroy,683
blotter,622
brothers,462
disorganized,995
rethink,298
tadpoles,503
bodysurfed,951
drooled,746
educating,835
wardens,106
appropriate,59
unearth,722
machine,368
remorse,682
signals,47
swaddling,942
bombs,827
wind,178
means,345
ai,271
runs,228
crunches,728
tuned,296
fare,981
outcries,783
pragmatist,233
lashed,936
joked,18
fins,243
wrappers,471
handed,559
abuses,469
namesakes,299
expended,830
capital,925
lad,60
disown,919
insinuating,934
skivvied,500
hallways,36
hops,29
shoveled,62
disposed,406
scampered,751
mortality,823
aspects,206
chattered,289
chime,154
ministered,619
panics,378
trick,158
lift,832
destroys,755
stomach,868
jawbone,752
caught,113
relaunch,392
combined,239
roved,513
aight,713
vicious,629
figures,192
tenants,74
"fingers-""is",577
sameness,450
necklace,422
greet,998
upgrade,20
reassessed,658
loiter,346
amnesty,368
necklaces,843
choices,255
attempts,469
meted,601
auditions,795
spellbinds,613
critiqued,84
propriety,778
strikes,214
fisted,548
earth,238
clinking,737
thumbed,763
pounded,698
clientele,865
observed,429
amuse,761
kerchief,323
stack,488
enjoyment,330
exclamations,879
cur,740
maternal,462
sloughed,963
raining,533
ailing,862
tidy,589
minions,14
imitating,951
lack,829
sometime,327
exerted,159
admonition,549
sentences,871
flops,728
reeducate,811
reckoning,927
confucian,233
overlooked,113
eyebrows-,534
"friend""-kung",525
defenses,835
foreigners,53
cure,124
permitting,268
-he,517
visualise,487
shimmering,241
benches,9
deprecation,484
nightshirts,506
assailed,466
worldliness,778
evenings,367
activities,184
asses,985
shocking,921
ﬁxated,924
reminisce,923
optimist,377
