char_key,author,book,m_idx,persona,char_id,best_name,gender,count,other_names
All_the_Flowers_in_Shanghai_135,Duncan_Jepson,All_the_Flowers_in_Shanghai,9,6,135,no one,None,12,
All_the_Flowers_in_Shanghai_1356,Duncan_Jepson,All_the_Flowers_in_Shanghai,9,3,1356,Second Wife,she/her,15,
The_Song_of_the_Jade_Lily_240,Kirsty_Manning,The_Song_of_the_Jade_Lily,21,0,240,Mutti,she/her,377,Mutti|Dr.|glamorous Mutti|Dr. James Webber Dear Mutti
All_the_Flowers_in_Shanghai_1489,Duncan_Jepson,All_the_Flowers_in_Shanghai,9,3,1489,a Sang man,he/him/his,23,
All_the_Flowers_in_Shanghai_153,Duncan_Jepson,All_the_Flowers_in_Shanghai,9,3,153,Character_153,he/him/his,17,
All_the_Flowers_in_Shanghai_1540,Duncan_Jepson,All_the_Flowers_in_Shanghai,9,3,1540,his daughter,she/her,12,
All_the_Flowers_in_Shanghai_159,Duncan_Jepson,All_the_Flowers_in_Shanghai,9,2,159,people,they/them/their,82,
All_the_Flowers_in_Shanghai_1597,Duncan_Jepson,All_the_Flowers_in_Shanghai,9,3,1597,the others,they/them/their,30,
All_the_Flowers_in_Shanghai_1617,Duncan_Jepson,All_the_Flowers_in_Shanghai,9,2,1617,the guards,they/them/their,17,
All_the_Flowers_in_Shanghai_166,Duncan_Jepson,All_the_Flowers_in_Shanghai,9,2,166,the maids,they/them/their,56,
All_the_Flowers_in_Shanghai_1668,Duncan_Jepson,All_the_Flowers_in_Shanghai,9,2,1668,the old man,he/him/his,46,
All_the_Flowers_in_Shanghai_172,Duncan_Jepson,All_the_Flowers_in_Shanghai,9,7,172,a child,he/him/his,29,
All_the_Flowers_in_Shanghai_1722,Duncan_Jepson,All_the_Flowers_in_Shanghai,9,7,1722,an heir,he/him/his,16,
All_the_Flowers_in_Shanghai_1779,Duncan_Jepson,All_the_Flowers_in_Shanghai,9,3,1779,Your husband 's servant,he/him/his,22,
All_the_Flowers_in_Shanghai_1956,Duncan_Jepson,All_the_Flowers_in_Shanghai,9,7,1956,Character_1956,None,25,
All_the_Flowers_in_Shanghai_201,Duncan_Jepson,All_the_Flowers_in_Shanghai,9,2,201,everyone,he/him/his,79,
All_the_Flowers_in_Shanghai_2020,Duncan_Jepson,All_the_Flowers_in_Shanghai,9,6,2020,an old man,he/him/his,109,
All_the_Flowers_in_Shanghai_203,Duncan_Jepson,All_the_Flowers_in_Shanghai,9,7,203,a man,he/him/his,27,
All_the_Flowers_in_Shanghai_2074,Duncan_Jepson,All_the_Flowers_in_Shanghai,9,7,2074,Character_2074,he/him/his,15,
All_the_Flowers_in_Shanghai_2095,Duncan_Jepson,All_the_Flowers_in_Shanghai,9,3,2095,the doctor,he/him/his,54,
All_the_Flowers_in_Shanghai_2109,Duncan_Jepson,All_the_Flowers_in_Shanghai,9,7,2109,my daughter,she/her,23,
All_the_Flowers_in_Shanghai_2127,Duncan_Jepson,All_the_Flowers_in_Shanghai,9,3,2127,my maid,she/her,17,
All_the_Flowers_in_Shanghai_213,Duncan_Jepson,All_the_Flowers_in_Shanghai,9,5,213,your sister,she/her,101,
All_the_Flowers_in_Shanghai_2188,Duncan_Jepson,All_the_Flowers_in_Shanghai,9,5,2188,Character_2188,None,13,
All_the_Flowers_in_Shanghai_219,Duncan_Jepson,All_the_Flowers_in_Shanghai,9,7,219,other people,they/them/their,26,
Half_a_Lifelong_Romance_240,Eileen_Chang,Half_a_Lifelong_Romance,10,0,240,Manzhen,she/her,339,"Manzhen|Rongbao|his nephew Rongbao , who was very fond of him , stuck close to him|Rongbao , who was nestling up against Manzhen , suddenly turned to her"
All_the_Flowers_in_Shanghai_2250,Duncan_Jepson,All_the_Flowers_in_Shanghai,9,4,2250,Character_2250,None,22,
All_the_Flowers_in_Shanghai_2277,Duncan_Jepson,All_the_Flowers_in_Shanghai,9,7,2277,"a stillborn son , which was very bloody and had to be taken away immediately",she/her,17,
All_the_Flowers_in_Shanghai_230,Duncan_Jepson,All_the_Flowers_in_Shanghai,9,5,230,a boy,he/him/his,51,
All_the_Flowers_in_Shanghai_233,Duncan_Jepson,All_the_Flowers_in_Shanghai,9,2,233,someone,they/them/their,39,
All_the_Flowers_in_Shanghai_2343,Duncan_Jepson,All_the_Flowers_in_Shanghai,9,3,2343,Character_2343,they/them/their,14,
All_the_Flowers_in_Shanghai_2578,Duncan_Jepson,All_the_Flowers_in_Shanghai,9,3,2578,Character_2578,she/her,28,
All_the_Flowers_in_Shanghai_2598,Duncan_Jepson,All_the_Flowers_in_Shanghai,9,0,2598,Character_2598,he/him/his,127,
All_the_Flowers_in_Shanghai_2660,Duncan_Jepson,All_the_Flowers_in_Shanghai,9,3,2660,Character_2660,he/him/his,21,
All_the_Flowers_in_Shanghai_267,Duncan_Jepson,All_the_Flowers_in_Shanghai,9,1,267,this family,they/them/their,26,
All_the_Flowers_in_Shanghai_2707,Duncan_Jepson,All_the_Flowers_in_Shanghai,9,2,2707,The shy little girl who married into that crazy Sang family,she/her,25,
All_the_Flowers_in_Shanghai_272,Duncan_Jepson,All_the_Flowers_in_Shanghai,9,4,272,the maid,she/her,13,
All_the_Flowers_in_Shanghai_2827,Duncan_Jepson,All_the_Flowers_in_Shanghai,9,3,2827,another baby,she/her,46,
All_the_Flowers_in_Shanghai_2851,Duncan_Jepson,All_the_Flowers_in_Shanghai,9,3,2851,this child,she/her,39,
All_the_Flowers_in_Shanghai_293,Duncan_Jepson,All_the_Flowers_in_Shanghai,9,3,293,his father,he/him/his,35,
All_the_Flowers_in_Shanghai_301,Duncan_Jepson,All_the_Flowers_in_Shanghai,9,2,301,others,they/them/their,25,
All_the_Flowers_in_Shanghai_315,Duncan_Jepson,All_the_Flowers_in_Shanghai,9,5,315,my parents,they/them/their,39,
All_the_Flowers_in_Shanghai_316,Duncan_Jepson,All_the_Flowers_in_Shanghai,9,3,316,her husband,he/him/his,25,
All_the_Flowers_in_Shanghai_3260,Duncan_Jepson,All_the_Flowers_in_Shanghai,9,7,3260,Character_3260,None,12,
All_the_Flowers_in_Shanghai_3308,Duncan_Jepson,All_the_Flowers_in_Shanghai,9,2,3308,Character_3308,None,17,
All_the_Flowers_in_Shanghai_344,Duncan_Jepson,All_the_Flowers_in_Shanghai,9,2,344,the young man,he/him/his,60,
All_the_Flowers_in_Shanghai_352,Duncan_Jepson,All_the_Flowers_in_Shanghai,9,3,352,his son,he/him/his,23,
All_the_Flowers_in_Shanghai_376,Duncan_Jepson,All_the_Flowers_in_Shanghai,9,3,376,my father,he/him/his,48,
All_the_Flowers_in_Shanghai_3764,Duncan_Jepson,All_the_Flowers_in_Shanghai,9,3,3764,Character_3764,she/her,18,
All_the_Flowers_in_Shanghai_3774,Duncan_Jepson,All_the_Flowers_in_Shanghai,9,3,3774,Character_3774,she/her,18,
All_the_Flowers_in_Shanghai_38,Duncan_Jepson,All_the_Flowers_in_Shanghai,9,3,38,Grandfather,he/him/his,460,Grandfather|Grandfather Sang
These_Violent_Delights_99,Chloe_Gong,These_Violent_Delights,6,0,99,Alisa,she/her,336,Alisa|Ali|Alisa Montagova|alisa|little Alisa Montagova
A_Case_of_Two_Cities_232,Qiu_Xiaolong,A_Case_of_Two_Cities,26,0,232,Catherine,she/her,332,Catherine|Catherine Rohn
All_the_Flowers_in_Shanghai_39,Duncan_Jepson,All_the_Flowers_in_Shanghai,9,7,39,Xiao Feng,he/him/his,88,Xiao Feng|Feng
All_the_Flowers_in_Shanghai_3930,Duncan_Jepson,All_the_Flowers_in_Shanghai,9,7,3930,Character_3930,None,9,
All_the_Flowers_in_Shanghai_3935,Duncan_Jepson,All_the_Flowers_in_Shanghai,9,3,3935,Character_3935,she/her,27,
All_the_Flowers_in_Shanghai_3983,Duncan_Jepson,All_the_Flowers_in_Shanghai,9,3,3983,Character_3983,None,14,
All_the_Flowers_in_Shanghai_40,Duncan_Jepson,All_the_Flowers_in_Shanghai,9,5,40,Sister,she/her,455,Sister
All_the_Flowers_in_Shanghai_4003,Duncan_Jepson,All_the_Flowers_in_Shanghai,9,2,4003,Character_4003,None,29,
All_the_Flowers_in_Shanghai_401,Duncan_Jepson,All_the_Flowers_in_Shanghai,9,5,401,his family,they/them/their,36,
All_the_Flowers_in_Shanghai_407,Duncan_Jepson,All_the_Flowers_in_Shanghai,9,7,407,a daughter,she/her,16,
All_the_Flowers_in_Shanghai_4071,Duncan_Jepson,All_the_Flowers_in_Shanghai,9,5,4071,Character_4071,they/them/their,35,
All_the_Flowers_in_Shanghai_4087,Duncan_Jepson,All_the_Flowers_in_Shanghai,9,3,4087,the leader of the local cadres,he/him/his,23,
All_the_Flowers_in_Shanghai_41,Duncan_Jepson,All_the_Flowers_in_Shanghai,9,3,41,Ba,he/him/his,331,Ba
All_the_Flowers_in_Shanghai_4147,Duncan_Jepson,All_the_Flowers_in_Shanghai,9,7,4147,Character_4147,None,17,
All_the_Flowers_in_Shanghai_4171,Duncan_Jepson,All_the_Flowers_in_Shanghai,9,5,4171,Character_4171,None,20,
All_the_Flowers_in_Shanghai_42,Duncan_Jepson,All_the_Flowers_in_Shanghai,9,3,42,Ma,she/her,374,Ma
All_the_Flowers_in_Shanghai_4236,Duncan_Jepson,All_the_Flowers_in_Shanghai,9,7,4236,Character_4236,she/her,13,
All_the_Flowers_in_Shanghai_4241,Duncan_Jepson,All_the_Flowers_in_Shanghai,9,5,4241,Character_4241,None,18,
All_the_Flowers_in_Shanghai_4287,Duncan_Jepson,All_the_Flowers_in_Shanghai,9,5,4287,Your grandmother,she/her,22,
All_the_Flowers_in_Shanghai_43,Duncan_Jepson,All_the_Flowers_in_Shanghai,9,3,43,Feng,she/her,83,Feng|Feng Feng|Sang Feng Feng|Sang Feng
All_the_Flowers_in_Shanghai_4301,Duncan_Jepson,All_the_Flowers_in_Shanghai,9,7,4301,the Sang family,they/them/their,37,
All_the_Flowers_in_Shanghai_4310,Duncan_Jepson,All_the_Flowers_in_Shanghai,9,7,4310,women,they/them/their,13,
All_the_Flowers_in_Shanghai_4325,Duncan_Jepson,All_the_Flowers_in_Shanghai,9,3,4325,the men,they/them/their,12,
All_the_Flowers_in_Shanghai_434,Duncan_Jepson,All_the_Flowers_in_Shanghai,9,5,434,the family,they/them/their,67,
All_the_Flowers_in_Shanghai_437,Duncan_Jepson,All_the_Flowers_in_Shanghai,9,3,437,the servants,they/them/their,29,
All_the_Flowers_in_Shanghai_440,Duncan_Jepson,All_the_Flowers_in_Shanghai,9,3,440,the women,they/them/their,17,
All_the_Flowers_in_Shanghai_442,Duncan_Jepson,All_the_Flowers_in_Shanghai,9,3,442,the other women,they/them/their,29,
All_the_Flowers_in_Shanghai_4420,Duncan_Jepson,All_the_Flowers_in_Shanghai,9,2,4420,mistress,she/her,73,
All_the_Flowers_in_Shanghai_4507,Duncan_Jepson,All_the_Flowers_in_Shanghai,9,3,4507,your son,he/him/his,33,
All_the_Flowers_in_Shanghai_4544,Duncan_Jepson,All_the_Flowers_in_Shanghai,9,3,4544,our son,he/him/his,31,
All_the_Flowers_in_Shanghai_4781,Duncan_Jepson,All_the_Flowers_in_Shanghai,9,0,4781,the pawnbroker,he/him/his,31,
All_the_Flowers_in_Shanghai_48,Duncan_Jepson,All_the_Flowers_in_Shanghai,9,3,48,Grandmother,she/her,25,Grandmother
The_Map_of_Lost_Memories_224,Kim_Fay,The_Map_of_Lost_Memories,20,0,224,Anne,she/her,319,Anne|Anne Howard
All_the_Flowers_in_Shanghai_51,Duncan_Jepson,All_the_Flowers_in_Shanghai,9,3,51,Bi,he/him/his,221,Bi|Xiao Bi
All_the_Flowers_in_Shanghai_553,Duncan_Jepson,All_the_Flowers_in_Shanghai,9,3,553,your father,he/him/his,51,
All_the_Flowers_in_Shanghai_562,Duncan_Jepson,All_the_Flowers_in_Shanghai,9,0,562,the boy,he/him/his,33,
All_the_Flowers_in_Shanghai_589,Duncan_Jepson,All_the_Flowers_in_Shanghai,9,3,589,a cook,he/him/his,15,
All_the_Flowers_in_Shanghai_61,Duncan_Jepson,All_the_Flowers_in_Shanghai,9,3,61,First Wife,she/her,83,First Wife
All_the_Flowers_in_Shanghai_62,Duncan_Jepson,All_the_Flowers_in_Shanghai,9,3,62,Yan,she/her,560,Yan
All_the_Flowers_in_Shanghai_684,Duncan_Jepson,All_the_Flowers_in_Shanghai,9,7,684,Character_684,None,15,
All_the_Flowers_in_Shanghai_685,Duncan_Jepson,All_the_Flowers_in_Shanghai,9,3,685,the doctors,they/them/their,13,
All_the_Flowers_in_Shanghai_69,Duncan_Jepson,All_the_Flowers_in_Shanghai,9,3,69,Father,he/him/his,95,Father|Big Father Sang
All_the_Flowers_in_Shanghai_711,Duncan_Jepson,All_the_Flowers_in_Shanghai,9,3,711,the baby,he/him/his,61,
All_the_Flowers_in_Shanghai_720,Duncan_Jepson,All_the_Flowers_in_Shanghai,9,3,720,my grandfather,he/him/his,28,
All_the_Flowers_in_Shanghai_74,Duncan_Jepson,All_the_Flowers_in_Shanghai,9,3,74,Ah Cheuk,he/him/his,32,Ah Cheuk|Cheuk|that ugly Ah Cheuk
All_the_Flowers_in_Shanghai_75,Duncan_Jepson,All_the_Flowers_in_Shanghai,9,3,75,Ming,she/her,121,Ming|Madam Ming
All_the_Flowers_in_Shanghai_762,Duncan_Jepson,All_the_Flowers_in_Shanghai,9,5,762,the seamstress,she/her,20,
All_the_Flowers_in_Shanghai_79,Duncan_Jepson,All_the_Flowers_in_Shanghai,9,3,79,Xiong Fa,he/him/his,790,Xiong Fa|Master Xiong Fa|Mrs. Sang Xiong Fa|Sang Xiong Fa|pat Xiong Fa|beckoning Xiong Fa
All_the_Flowers_in_Shanghai_859,Duncan_Jepson,All_the_Flowers_in_Shanghai,9,7,859,Character_859,None,9,
All_the_Flowers_in_Shanghai_88,Duncan_Jepson,All_the_Flowers_in_Shanghai,9,0,88,Master Ding,he/him/his,14,Master Ding
All_the_Flowers_in_Shanghai_905,Duncan_Jepson,All_the_Flowers_in_Shanghai,9,3,905,an old woman,she/her,18,
All_the_Flowers_in_Shanghai_954,Duncan_Jepson,All_the_Flowers_in_Shanghai,9,3,954,his mother,she/her,17,
All_the_Flowers_in_Shanghai_98,Duncan_Jepson,All_the_Flowers_in_Shanghai,9,4,98,Lu Meng,he/him/his,262,Lu Meng|Sang Lu|Sang Lu Meng|Master Lu Meng
All_the_Flowers_in_Shanghai_99,Duncan_Jepson,All_the_Flowers_in_Shanghai,9,3,99,Yu,she/her,120,Yu|Sang Yu
Becoming_Madame_Mao_0,Anchee_Min,Becoming_Madame_Mao,2,2,0,Character_0,he/him/his,4285,
Becoming_Madame_Mao_1000,Anchee_Min,Becoming_Madame_Mao,2,1,1000,the heroine,she/her,62,
Becoming_Madame_Mao_1001,Anchee_Min,Becoming_Madame_Mao,2,1,1001,her lover,she/her,36,
Becoming_Madame_Mao_1070,Anchee_Min,Becoming_Madame_Mao,2,1,1070,friends,they/them/their,16,
Becoming_Madame_Mao_1098,Anchee_Min,Becoming_Madame_Mao,2,1,1098,The young man,he/him/his,27,
Becoming_Madame_Mao_1101,Anchee_Min,Becoming_Madame_Mao,2,2,1101,his friends,they/them/their,18,
Becoming_Madame_Mao_1137,Anchee_Min,Becoming_Madame_Mao,2,1,1137,The girl from Jinan,she/her,36,
Becoming_Madame_Mao_1156,Anchee_Min,Becoming_Madame_Mao,2,1,1156,my lover,he/him/his,146,
Becoming_Madame_Mao_1174,Anchee_Min,Becoming_Madame_Mao,2,1,1174,the crowd,they/them/their,39,
Becoming_Madame_Mao_1384,Anchee_Min,Becoming_Madame_Mao,2,2,1384,others,they/them/their,21,
Becoming_Madame_Mao_1386,Anchee_Min,Becoming_Madame_Mao,2,1,1386,A number of producers,she/her,43,
Becoming_Madame_Mao_1412,Anchee_Min,Becoming_Madame_Mao,2,1,1412,Character_1412,she/her,56,
Becoming_Madame_Mao_1427,Anchee_Min,Becoming_Madame_Mao,2,2,1427,The students,they/them/their,45,
Becoming_Madame_Mao_1509,Anchee_Min,Becoming_Madame_Mao,2,1,1509,The director,he/him/his,22,
Becoming_Madame_Mao_1620,Anchee_Min,Becoming_Madame_Mao,2,2,1620,my friends,they/them/their,18,
Becoming_Madame_Mao_1653,Anchee_Min,Becoming_Madame_Mao,2,1,1653,a man named Tang Nah,he/him/his,27,
Becoming_Madame_Mao_1723,Anchee_Min,Becoming_Madame_Mao,2,2,1723,the actors,they/them/their,19,
Becoming_Madame_Mao_1858,Anchee_Min,Becoming_Madame_Mao,2,2,1858,Character_1858,None,18,
Becoming_Madame_Mao_1861,Anchee_Min,Becoming_Madame_Mao,2,1,1861,A philistine,she/her,70,
Becoming_Madame_Mao_1898,Anchee_Min,Becoming_Madame_Mao,2,1,1898,the neighbor,he/him/his,17,
Becoming_Madame_Mao_1909,Anchee_Min,Becoming_Madame_Mao,2,1,1909,Character_1909,she/her,20,
Becoming_Madame_Mao_1986,Anchee_Min,Becoming_Madame_Mao,2,1,1986,Character_1986,she/her,28,
Becoming_Madame_Mao_2007,Anchee_Min,Becoming_Madame_Mao,2,2,2007,the Red Guards,they/them/their,17,
Becoming_Madame_Mao_2062,Anchee_Min,Becoming_Madame_Mao,2,2,2062,Character_2062,None,26,
Becoming_Madame_Mao_211,Anchee_Min,Becoming_Madame_Mao,2,1,211,Mao,she/her,1524,Mao|Madame Mao|Jiang Ching|Madame Mao Jiang Ching|Madame|MAO|Ching|The omniscient Mao|Only Mao|JIANG CHING|actress Jiang Ching|the good Mao
Becoming_Madame_Mao_2119,Anchee_Min,Becoming_Madame_Mao,2,0,2119,The man from Suzhou,he/him/his,20,
Becoming_Madame_Mao_212,Anchee_Min,Becoming_Madame_Mao,2,5,212,Mao,he/him/his,116,Mao|Mao Tse - tung|Mao Tse - tung the Savior
Becoming_Madame_Mao_213,Anchee_Min,Becoming_Madame_Mao,2,1,213,Mother,she/her,32,Mother
Becoming_Madame_Mao_214,Anchee_Min,Becoming_Madame_Mao,2,1,214,Tang Nah,he/him/his,375,Tang Nah|Nah|Torvald|Tang|Tang Nah - Torvald
Becoming_Madame_Mao_217,Anchee_Min,Becoming_Madame_Mao,2,3,217,Deng Xiao - ping,he/him/his,32,Deng Xiao - ping|Deng|Xiao - yue|Vice Premier Deng Xiao - ping|Both Deng|Premier Deng Xiao - ping
Becoming_Madame_Mao_2173,Anchee_Min,Becoming_Madame_Mao,2,1,2173,the girl from Shanghai,she/her,61,
Becoming_Madame_Mao_224,Anchee_Min,Becoming_Madame_Mao,2,1,224,Yunhe,she/her,153,Yunhe|Yunhe - Crane|YUNHE
Becoming_Madame_Mao_225,Anchee_Min,Becoming_Madame_Mao,2,1,225,Mr. Zhao,he/him/his,25,Mr. Zhao|Mr. Zhao Taimo|Zhao Taimo
Becoming_Madame_Mao_226,Anchee_Min,Becoming_Madame_Mao,2,1,226,Yu Shan,she/her,66,Yu Shan|Neither Yu Shan|Shan
Becoming_Madame_Mao_2296,Anchee_Min,Becoming_Madame_Mao,2,1,2296,my boss in Qingdao,he/him/his,17,
Becoming_Madame_Mao_2298,Anchee_Min,Becoming_Madame_Mao,2,1,2298,my husband,he/him/his,131,
Becoming_Madame_Mao_233,Anchee_Min,Becoming_Madame_Mao,2,1,233,Yu Qiwei,he/him/his,322,Yu Qiwei|Yu
Becoming_Madame_Mao_237,Anchee_Min,Becoming_Madame_Mao,2,1,237,Nora,she/her,156,Nora|Lan Ping|Ping|Lan Ping - Nora
Becoming_Madame_Mao_2391,Anchee_Min,Becoming_Madame_Mao,2,1,2391,The tailor,she/her,14,
Becoming_Madame_Mao_240,Anchee_Min,Becoming_Madame_Mao,2,1,240,Chiang Kai,she/her,124,Chiang Kai|Chiang Kai - shek|Kai - hui|Chiang|Madame Chiang Kai|Chiang Kai -
Becoming_Madame_Mao_241,Anchee_Min,Becoming_Madame_Mao,2,1,241,Danger,she/her,33,Danger
Becoming_Madame_Mao_248,Anchee_Min,Becoming_Madame_Mao,2,1,248,Mr. Shi,he/him/his,43,Mr. Shi|Shi
Becoming_Madame_Mao_2562,Anchee_Min,Becoming_Madame_Mao,2,6,2562,the soldiers,they/them/their,26,
Becoming_Madame_Mao_2591,Anchee_Min,Becoming_Madame_Mao,2,4,2591,The dogmatists,they/them/their,12,
Becoming_Madame_Mao_260,Anchee_Min,Becoming_Madame_Mao,2,1,260,Zhang Min,he/him/his,42,Zhang Min|Mr. Zhang Min|director Zhang Min
Becoming_Madame_Mao_262,Anchee_Min,Becoming_Madame_Mao,2,1,262,Lan Ping,she/her,313,Lan Ping|Miss Lan Ping|Ping
Becoming_Madame_Mao_263,Anchee_Min,Becoming_Madame_Mao,2,1,263,Dan,he/him/his,130,Dan|Mr. Zhao Dan|actor Dan
What_We_Were_Promised_144,Lucy_Tan,What_We_Were_Promised,23,0,144,Rose,she/her,311,Rose
Becoming_Madame_Mao_2669,Anchee_Min,Becoming_Madame_Mao,2,1,2669,the guard,he/him/his,30,
Becoming_Madame_Mao_268,Anchee_Min,Becoming_Madame_Mao,2,1,268,Mr. Tang,he/him/his,22,Mr. Tang
Becoming_Madame_Mao_269,Anchee_Min,Becoming_Madame_Mao,2,1,269,Junli,he/him/his,74,Junli
Becoming_Madame_Mao_2768,Anchee_Min,Becoming_Madame_Mao,2,1,2768,Character_2768,he/him/his,25,
Becoming_Madame_Mao_282,Anchee_Min,Becoming_Madame_Mao,2,1,282,God,he/him/his,13,God
Becoming_Madame_Mao_288,Anchee_Min,Becoming_Madame_Mao,2,1,288,Lan Ping,she/her,82,Lan Ping|Tang Nah|Nah|Tang|Tang Nah Lan Ping
Becoming_Madame_Mao_2885,Anchee_Min,Becoming_Madame_Mao,2,1,2885,the hero,he/him/his,15,
Becoming_Madame_Mao_2912,Anchee_Min,Becoming_Madame_Mao,2,2,2912,Character_2912,None,14,
Becoming_Madame_Mao_292,Anchee_Min,Becoming_Madame_Mao,2,1,292,Kang Sheng,he/him/his,361,Kang Sheng|Yenan|Kang|Yenan Kang Sheng
Becoming_Madame_Mao_297,Anchee_Min,Becoming_Madame_Mao,2,1,297,Kang Sheng,he/him/his,130,Kang Sheng|Comrade Kang Sheng
Becoming_Madame_Mao_300,Anchee_Min,Becoming_Madame_Mao,2,1,300,Lan Ping,she/her,70,Lan Ping|Comrade Lan Ping
Becoming_Madame_Mao_306,Anchee_Min,Becoming_Madame_Mao,2,1,306,Fairlynn,she/her,260,Fairlynn|Comrade Fairlynn|Aunt Fairlynn|FAIRLYNN
Becoming_Madame_Mao_3061,Anchee_Min,Becoming_Madame_Mao,2,1,3061,Character_3061,she/her,20,
Becoming_Madame_Mao_307,Anchee_Min,Becoming_Madame_Mao,2,1,307,Mao,he/him/his,328,Mao|Chairman Mao|Chairman
Becoming_Madame_Mao_3074,Anchee_Min,Becoming_Madame_Mao,2,1,3074,my friend,she/her,22,
Becoming_Madame_Mao_3143,Anchee_Min,Becoming_Madame_Mao,2,1,3143,The bride,she/her,67,
Becoming_Madame_Mao_321,Anchee_Min,Becoming_Madame_Mao,2,1,321,Zi - zhen,she/her,98,Zi - zhen|Zi
Becoming_Madame_Mao_3218,Anchee_Min,Becoming_Madame_Mao,2,1,3218,Character_3218,he/him/his,42,
Becoming_Madame_Mao_328,Anchee_Min,Becoming_Madame_Mao,2,1,328,Little Dragon,he/him/his,27,Little Dragon
Becoming_Madame_Mao_337,Anchee_Min,Becoming_Madame_Mao,2,1,337,Premier Zhou,he/him/his,157,Premier Zhou|Zhou|Premier Zhou En - lai|Zhou En - lai|Premier|mourns Zhou
Becoming_Madame_Mao_3494,Anchee_Min,Becoming_Madame_Mao,2,1,3494,Character_3494,she/her,25,
Becoming_Madame_Mao_350,Anchee_Min,Becoming_Madame_Mao,2,1,350,Liu,he/him/his,242,Liu|Vice Chairman Liu|Liu Shao - qi|Chairman|Vice Chairman Liu Shao - qi|Chairman Liu|this Liu|Has Liu
Becoming_Madame_Mao_3572,Anchee_Min,Becoming_Madame_Mao,2,2,3572,Character_3572,None,22,
Becoming_Madame_Mao_359,Anchee_Min,Becoming_Madame_Mao,2,1,359,Comrade Jiang Ching,she/her,39,Comrade Jiang Ching|COMRADE JIANG CHING
Becoming_Madame_Mao_3654,Anchee_Min,Becoming_Madame_Mao,2,1,3654,his secretary,he/him/his,18,
Becoming_Madame_Mao_3731,Anchee_Min,Becoming_Madame_Mao,2,1,3731,the lover,he/him/his,57,
Becoming_Madame_Mao_376,Anchee_Min,Becoming_Madame_Mao,2,1,376,Lady Xiangfei,she/her,26,Lady Xiangfei
Becoming_Madame_Mao_3795,Anchee_Min,Becoming_Madame_Mao,2,1,3795,the empress,she/her,22,
Becoming_Madame_Mao_3800,Anchee_Min,Becoming_Madame_Mao,2,1,3800,The architect,he/him/his,33,
Becoming_Madame_Mao_3818,Anchee_Min,Becoming_Madame_Mao,2,1,3818,the girl who carried her own sunshine,she/her,24,
Becoming_Madame_Mao_3835,Anchee_Min,Becoming_Madame_Mao,2,1,3835,The photographer,he/him/his,21,
Becoming_Madame_Mao_389,Anchee_Min,Becoming_Madame_Mao,2,1,389,Dr. Li,he/him/his,15,Dr. Li
Shanghai_227,Joseph_Kanon,Shanghai,16,0,227,Leah,she/her,290,Leah|Auerbach|Leah Aushed|Leah Auerbach
Becoming_Madame_Mao_396,Anchee_Min,Becoming_Madame_Mao,2,1,396,Deng Yin - chao,she/her,29,Deng Yin - chao
Becoming_Madame_Mao_397,Anchee_Min,Becoming_Madame_Mao,2,1,397,Wang Guang - mei,she/her,69,Wang Guang - mei|Wang Guang|Wang|the surviving Wang Guang - mei
Becoming_Madame_Mao_4029,Anchee_Min,Becoming_Madame_Mao,2,7,4029,Character_4029,None,14,
Becoming_Madame_Mao_404,Anchee_Min,Becoming_Madame_Mao,2,1,404,Shang - guan,she/her,137,Shang - guan|Shang - guan Yun - zhu
Becoming_Madame_Mao_410,Anchee_Min,Becoming_Madame_Mao,2,1,410,Lin,he/him/his,114,Lin|Lin Biao|Marshal Lin|Marshal Lin Biao|the sickly Marshal Lin
Becoming_Madame_Mao_418,Anchee_Min,Becoming_Madame_Mao,2,1,418,Mayor Ke,he/him/his,16,Mayor Ke
Becoming_Madame_Mao_419,Anchee_Min,Becoming_Madame_Mao,2,1,419,Chun - qiao,he/him/his,164,Chun - qiao|Chun|Comrade Chun - qiao
Becoming_Madame_Mao_439,Anchee_Min,Becoming_Madame_Mao,2,1,439,Kuai Da - fu,he/him/his,56,Kuai Da - fu|Kuai Da|Kuai
Becoming_Madame_Mao_440,Anchee_Min,Becoming_Madame_Mao,2,1,440,Yelin,he/him/his,18,Yelin
Becoming_Madame_Mao_4414,Anchee_Min,Becoming_Madame_Mao,2,1,4414,The leading actors,she/her,17,
Becoming_Madame_Mao_4643,Anchee_Min,Becoming_Madame_Mao,2,1,4643,Mao 's secretary,he/him/his,28,
Becoming_Madame_Mao_465,Anchee_Min,Becoming_Madame_Mao,2,1,465,Tan,he/him/his,40,Tan|Marshal Tan|Marshal Tan Zhen - lin|Tan Zhen - lin
Becoming_Madame_Mao_472,Anchee_Min,Becoming_Madame_Mao,2,1,472,Yu,he/him/his,135,Yu|Yu Hui - yong|Yu Hui
Becoming_Madame_Mao_473,Anchee_Min,Becoming_Madame_Mao,2,5,473,Yu,he/him/his,34,Yu|Comrade Yu
Becoming_Madame_Mao_484,Anchee_Min,Becoming_Madame_Mao,2,1,484,Liu,he/him/his,24,Liu|Liu Yong - bing|Yong - bing
Becoming_Madame_Mao_4905,Anchee_Min,Becoming_Madame_Mao,2,2,4905,the kids,they/them/their,16,
Becoming_Madame_Mao_4928,Anchee_Min,Becoming_Madame_Mao,2,2,4928,The youths,they/them/their,17,
